"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","he-lazy-image src 2","listingCard__owner-firm"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/57068-441","1 / 35","40.000","18/08/2026","İstanbul Yolu Kenarı Akasya Evleri 4+1 Dubleks Çok Büyük Siteiçi","Kiralık Daire","4 + 1","250 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/80133-373","1 / 35","33.000","13/08/2026","Nurka'dan Otogar Yanı Mustaşlarda Kiralık 3+1 Arakat Geniş Daire","Kiralık Daire","3 + 1","200 m²","16 Yaşında","2. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-binkonutlar-kiralik/daire/170806-7","1 / 15","20.000","04/08/2026","Otogar Tramvay Durağı Karşısı 2+1 Kiralık Daire","Kiralık Daire","2 + 1","110 m²","25 Yaşında","2. Kat","Konya / Selçuklu / Binkonutlar Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/102177-45","1 / 35","30.000","03/08/2026","Gürol Akkaya'dan Selahaddin Eyyübi'de 3+1 Kiralık Sıfır Daire","Kiralık Daire","3 + 1","150 m²","1 Yaşında","4. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-aksemsettin-kiralik/daire/67219-1189","1 / 52","45.000","10/08/2026","Anadolu Cad. Üzerinde Kiralık Daire (4+1)","Kiralık Daire","4 + 1","210 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Akşemsettin Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Baran Nur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/145797-113","1 / 16","20.500","29/07/2026","Özlem Yardımcı'dan Tramvay Hattına Yakın Kiralık 2+1 Daire","Kiralık Daire","2 + 1","76 m²","5 Yaşında","Zemin","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/164436-45","1 / 35","67.000","03/08/2026","Nikomedia'dan Mete Konaklarında Ultra Lüks 4+1 Arakat Daire","Kiralık Daire","4 + 1","198 m²","6 Yaşında","3. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nikomedia Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/0-47012693","1 / 20","43.500","27/07/2026","Şefikcan-Demiryolu Cd. 221 M2 4+1 Büyüklüğünde Geniş 3+1","Kiralık Daire","3 + 1","221 m²","13 Yaşında","9. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/83501-103","1 / 29","30.000","09/08/2026","Nişantaşı Mh.Şehrin Merkezinde, Bakımlı 4+1 Kiralık Arakat Daire","Kiralık Daire","4 + 1","220 m²","26 Yaşında","9. Kat","Konya / Selçuklu / Nişantaş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-godene-kiralik/daire/138293-559","1 / 29","21.000","06/08/2026","Gödene Toki Geniş Ve Bakımlı Kiralık 3+1 Daire","Kiralık Daire","3 + 1","165 m²","6 Yaşında","3. Kat","Konya / Meram / Gödene Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/28373-15440","1 / 60","44.000","13/08/2026","Palmaris Botanica Sitesinde Kiralık Ultra Lüks 3+1 Daire","Kiralık Daire","3 + 1","184 m²","6 Yaşında","6. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/165922-15","1 / 21","28.000","06/08/2026","Nalçacı Caddesi Üzerinde Kiralık Eşyalı Uygun Fiyatlı Daire","Kiralık Daire","2 + 1","110 m²","45 Yaşında","Ara Kat","Konya / Selçuklu / Nişantaş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-dumlupinar-kiralik/daire/140553-115","1 / 23","17.000","11/08/2026","Lider Emlaktan Yontu Sitesinde Kiralık Yüksel Giriş Geniş 2+1 Daire","Kiralık Daire","2 + 1","100 m²","35 Yaşında","Yüksek Giriş","Konya / Selçuklu / Dumlupınar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/161271-49","1 / 32","19.750","04/08/2026","Zentralden Beyhekim Stüdyo Loft 1+1 Eşyalı Kiralık Dubleks Daire","Kiralık Daire","1 + 1","55 m²","16 Yaşında","1. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/60294-863","1 / 44","24.000","11/08/2026","İhsaniye Mahallesi Koski Yan Sokağı (eski Ssk) Kiralık 4+1 Daire","Kiralık Daire","4 + 1","160 m²","40 Yaşında","Ara Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-erenkoy-kiralik/villa/81846-2373","1 / 26","63.000","18/08/2026","Erenköy Site İçi Kiralık Villa","Kiralık Villa","4 + 1","263 m²","6 Yaşında","","Konya / Selçuklu / Erenköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-isiklar-kiralik/daire/170981-3","1 / 14","18.000","19/08/2026","Masrafsız , Taşınmaya Hazır   2+1 Kiralık Daire (ışıklar Mah)","Kiralık Daire","2 + 1","95 m²","36 Yaşında","3. Kat","Konya / Selçuklu / Işıklar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-8","1 / 18","22.000","18/08/2026","Özde Emlak'tan İstanbul Yoluna Sıfır 3+1 Lüx Kiralık Daire","Kiralık Daire","3 + 1","135 m²","16 Yaşında","5. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/171035-9","1 / 24","20.500","18/08/2026","Kosova Mh Kiralık 1+1 Eşyalı Daire Servis Güzergahı Üzerinde","Kiralık Daire","1 + 1","80 m²","11 Yaşında","3. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/90958-236","1 / 23","18.000","17/08/2026","Emlak81den Konya Meram Konevi 2+1 Merkezi Kaloriferli Daire","Kiralık Daire","2 + 1","110 m²","30 Yaşında","2. Kat","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-selimsultan-kiralik/daire/142074-260","1 / 18","23.000","18/08/2026","Asya Emlak'tan Fetih Caddesinde Kiralık 3+1 Arakat Daire","Kiralık Daire","3 + 1","120 m²","6 Yaşında","5. Kat","Konya / Karatay / Selimsultan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-hocacihan-kiralik/daire/165071-204","1 / 35","42.000","18/08/2026","Beyşehir Cad.Üzeri Meram Tıp.Fak.Yakın 4+1 Lüks Kiralık Daire","Kiralık Daire","4 + 1","210 m²","6 Yaşında","9. Kat","Konya / Selçuklu / Hocacihan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/147287-53","1 / 32","48.000","19/08/2026","Şefikcan Yakını Şeker Mah Kiralık 4+1 Daire","Kiralık Daire","4 + 1","190 m²","5 Yaşında","10. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/137290-134","1 / 18","22.500","05/08/2026","Kosovada Güvenlikli Sitede 2+1 Batı Cephe Kiralık Daire","Kiralık Daire","2 + 1","105 m²","11 Yaşında","4. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Berk Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/170344-47","1 / 15","22.000","19/08/2026","Ardıçlı Toki 3. Etap İçi Komple Yapılı Ara Kat 2+1 Kiralık Daire","Kiralık Daire","2 + 1","91 m²","3 Yaşında","3. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/7/7/1/6/7/4/61409612-f069-4b02-a9d0-b57c62331788.jpg","","Alperen Babalık Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-dumlupinar-kiralik/daire/61557-55","1 / 32","21.500","14/08/2026","Gözde Sitesinde 2+1 Ara Kat Merkezi Doğalgaz'lı Cadde Üstü Daire","Kiralık Daire","2 + 1","100 m²","21 Yaşında","2. Kat","Konya / Selçuklu / Dumlupınar Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/5/1/6/0/3f3c5762-e39e-4445-b069-af5f97a8f80c.jpg","","Emlaking Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-aydinlikevler-kiralik/daire/125652-2134","1 / 60","20.000","05/08/2026","Aydınlıkevler Mah. | Merkezi Konumda Teraslı 2+1 Kiralık Daire","Kiralık Daire","2 + 1","145 m²","25 Yaşında","3. Kat","Konya / Selçuklu / Aydınlıkevler Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/5/2/1/11c02bde-5f32-46be-8c13-4d19c1fb87a7.jpg","","İşyapar Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/83501-101","1 / 57","40.000","15/08/2026","Kanyon Park Cepheli-Site İçi Kiralık 3+1 Lüks Geniş Daire","Kiralık Daire","3 + 1","165 m²","6 Yaşında","Yüksek Giriş","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-feritpasa-kiralik/daire/81030-527","1 / 23","30.000","05/08/2026","Ferit Paşa Mahallesi Kerkük Caddesi Nde Bulunan Temiz 3+1 Dairemiz Kiralık Dır","Kiralık Daire","3 + 1","160 m²","25 Yaşında","1. Kat","Konya / Selçuklu / Feritpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/4499-290","1 / 33","55.000","18/08/2026","Ünlü Emlak'dan Selçuklu Yazır Altınyaşam'da 4+1 Kiralık Daire","Kiralık Daire","4 + 1","205 m²","Sıfır Bina","7. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/5115-4074","1 / 33","70.000","23/07/2026","Turyap' Tan Alavardı Mah. Nettloft Sitesinde 4+1 Lüks Eşyalı","Kiralık Daire","4 + 1","200 m²","6 Yaşında","4. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/64166-957","1 / 25","25.000","17/08/2026","Meram Yaka Caddesi Ve Fatih Caddesi Yakını 4+1 Kombili Kiralık Daire","Kiralık Daire","4 + 1","170 m²","18 Yaşında","3. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-ferhuniye-kiralik/daire/122312-476","1 / 30","18.500","10/08/2026","Felix Gayrimenkulden Nalçacı Caddesinde Kiralık 2+1 Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","2. Kat","Konya / Selçuklu / Ferhuniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/92654-792","1 / 22","27.000","10/08/2026","Nişantaş Mahallesinde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","160 m²","30 Yaşında","10. Kat","Konya / Selçuklu / Nişantaş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gülnar Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-6","1 / 17","19.000","18/08/2026","Gözde Emlak'tan 2+1 Full Eşyalı Kiralı Lüx Daire","Kiralık Daire","2 + 1","95 m²","11 Yaşında","6. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/171035-2","1 / 29","18.500","14/08/2026","Kosova Mh 1+1 Eşyalı Stüdyo Daire Servis Güzergahı Üzerinde","Kiralık Daire","1 + 1","70 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/160247-9","1 / 40","44.000","16/08/2026","Parla G.Menkul Kiralık Palmaris Botanica Sitesi 3+1 Arakat Daire","Kiralık Daire","3 + 1","184 m²","6 Yaşında","3. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/150590-1138","1 / 35","40.000","17/08/2026","Sefergyo Sancak'da Sıfır Dubleks Ultra Lüks 4+1 Kiralık Daire!!!","Kiralık Daire","4 + 1","250 m²","Sıfır Bina","Yüksek Giriş","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/125652-2128","1 / 56","51.000","28/07/2026","Yazır Mahallesi'nde Site İçi 4+1 Kapalı Otoparklı Lüks Kiralık Daire","Kiralık Daire","4 + 1","200 m²","4 Yaşında","7. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İşyapar Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/170344-38","1 / 19","20.000","17/08/2026","Meram Alavardı'da Fatih Caddesi Yakını Geniş Teraslı 2+1","Kiralık Daire","2 + 1","135 m²","21 Yaşında","3. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alperen Babalık Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/125076-367","1 / 19","20.000","13/08/2026","Kulebey! Bölgenin En İyisi Kiralık Geniş Ve Ferah Dubleks Daire","Kiralık Daire","1 + 1","60 m²","6 Yaşında","5. Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-aksemsettin-kiralik/daire/65626-258","1 / 18","35.000","19/08/2026","Naşal’dan Kiralık 3+1 Daire (başkent Hastanesi Yakını)","Kiralık Daire","3 + 1","210 m²","10 Yaşında","2. Kat","Konya / Selçuklu / Akşemsettin Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Naşal İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/64166-989","1 / 24","30.000","18/08/2026","Konevi Mahallesi (mahmuriye) Millet Bahçesi Ve Tren Garı Yakını 4+1 Kiralık Daire","Kiralık Daire","4 + 1","220 m²","30 Yaşında","2. Kat","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-meram-aymanas-kiralik/daire/97796-821","1 / 31","44.000","12/08/2026","Pirireis Konutları 4+1 Sıfır Arakat Kiralık Daire","Kiralık Daire","4 + 1","180 m²","Sıfır Bina","5. Kat","Konya / Meram / Aymanas Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/95118-476","1 / 15","23.000","09/08/2026","Rafet Emlak'tan Selçuklu Ünüversitesine Ve Hava Üssüne Yakın Eşyalı 2+1 Dubleks Kiralık Daire","Kiralık Daire","2 + 1","100 m²","8 Yaşında","4. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/80133-366","1 / 19","26.000","23/07/2026","Nurka'dan Sancakta Tranvaya Yakın Dubleks Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","70 m²","Sıfır Bina","1. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/92654-789","1 / 21","28.000","25/07/2026","Akabe Mahallesinde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","150 m²","5 Yaşında","Giriş Katı","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gülnar Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1136","1 / 21","21.000","17/08/2026","Sefergyo Sağlık Parkta 2+1 Kiralık Daire Tramvay Yanı!","Kiralık Daire","2 + 1","95 m²","5 Yaşında","5. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/158321-108","1 / 8","30.000","16/08/2026","Bosna Hersek Mh 3+1 Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","120 m²","11 Yaşında","Yüksek Giriş","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/62297-370","1 / 17","20.000","12/08/2026","Kiralık Daire.Meram Yakada.3+1.","Kiralık Daire","3 + 1","140 m²","40 Yaşında","3. Kat","Konya / Meram / Aşkan Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-ayanbey-kiralik/daire/64652-550","1 / 6","24.000","19/08/2026","Meram Da Kiralık Eşyalı Daire","Kiralık Daire","1 + 1","110 m²","9 Yaşında","Zemin","Konya / Meram / Ayanbey Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/5115-4194","1 / 21","55.000","11/08/2026","Turyap' Tan Alavardı Mah. Nettloft Sitesinde 4,5+1 Lüks Daire","Kiralık Daire","4 + 1","200 m²","2 Yaşında","4. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/122312-471","1 / 21","20.000","13/08/2026","Felix Gayrimenkulden Şeker Mahallesinde Kiralık 1+1 Daire","Kiralık Daire","1 + 1","90 m²","6 Yaşında","10. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/80133-379","1 / 17","28.000","17/08/2026","Meram Havzanda 4+1 Site İçi Kiralık Daire","Kiralık Daire","4 + 1","155 m²","26 Yaşında","4. Kat","Konya / Meram / Havzan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kilincarslan-kiralik/daire/57750-111","1 / 19","34.000","13/08/2026","Kılınçarslan Mah. Dedaman Otel Civarı Eşyalı 2+1 Daire","Kiralık Daire","2 + 1","100 m²","5 Yaşında","2. Kat","Konya / Selçuklu / Kılınçarslan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1135","1 / 18","23.000","10/08/2026","Sefergyo Sağlık Parkta 2+1 Kiralık Daire Tramvay Yanı!","Kiralık Daire","2 + 1","95 m²","5 Yaşında","4. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-lalebahce-kiralik/daire/154751-155","1 / 21","35.000","19/08/2026","Meram Lalebahçe Mahallesinde Müstakil Tadında Geniş 4+1 Kiralık","Kiralık Daire","4 + 1","245 m²","11 Yaşında","2. Kat","Konya / Meram / Lalebahçe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sibel Ulus Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/141514-19","1 / 18","27.000","18/08/2026","Kemal Arıcan'dan Kelebekler Vadisi Yanı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","130 m²","3 Yaşında","1. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-aymanas-kiralik/daire/142737-138","1 / 24","28.500","18/08/2026","Meram Gözdesi Piri Reis Konutları 3+1 Kiralık Daire","Kiralık Daire","3 + 1","140 m²","Sıfır Bina","Yüksek Giriş","Konya / Meram / Aymanas Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-selimsultan-kiralik/daire/170723-10","1 / 16","25.000","20/08/2026","Konya Karatay Selimsultan Kiralık 2+1 Daire Sonkat","Kiralık Daire","2 + 1","115 m²","Sıfır Bina","6. Kat","Konya / Karatay / Selimsultan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/140769-104","1 / 30","42.000","14/08/2026","Abdullah Soylu'dan Mavi Su Konaklarında 3+1 Arakat Kiralık Daire","Kiralık Daire","3 + 1","180 m²","6 Yaşında","5. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
